id,target
93650,0.0
93656,0.0
93665,1.0
93668,0.0
93669,0.0
93675,0.0
93680,1.0
93681,0.0
93684,0.0
93685,0.0
93689,0.0
93691,0.0
93692,1.0
93701,0.0
93703,1.0
93704,0.0
93706,1.0
93707,1.0
93708,1.0
93709,1.0
93712,0.0
93721,1.0
93722,0.0
93724,1.0
93725,0.0
93729,0.0
93730,0.0
93732,0.0
93736,0.0
93738,0.0
93739,0.0
93743,0.0
93744,0.0
93750,0.0
93752,0.0
93753,0.0
93756,1.0
93757,0.0
93760,0.0
93761,0.0
93766,0.0
93767,0.0
93771,0.0
93775,1.0
93776,0.0
93782,0.0
93783,0.0
93784,0.0
93786,1.0
93787,0.0
93790,0.0
93792,1.0
93795,1.0
93796,0.0
93797,0.0
93798,0.0
93803,0.0
93807,1.0
93808,0.0
93811,1.0
93812,0.0
93813,0.0
93814,1.0
93820,0.0
93822,0.0
93826,0.0
93828,1.0
93829,0.0
93834,1.0
93835,0.0
93836,1.0
93838,1.0
93840,0.0
93842,0.0
93843,0.0
93848,0.0
93850,0.0
93854,1.0
93857,0.0
93862,0.0
93867,0.0
93868,1.0
93869,0.0
93871,0.0
93873,1.0
93876,1.0
93878,0.0
93890,0.0
93897,0.0
93902,0.0
93904,1.0
93906,0.0
93907,0.0
93908,0.0
93910,0.0
93912,0.0
93915,0.0
93917,0.0
93919,0.0
93920,1.0
93925,0.0
93929,0.0
93938,0.0
93940,1.0
93942,1.0
93943,1.0
93944,0.0
93945,0.0
93948,0.0
93951,0.0
93952,0.0
93957,1.0
93958,0.0
93959,0.0
93960,0.0
93961,0.0
93966,1.0
93967,1.0
93969,0.0
93970,0.0
93972,0.0
93973,0.0
93976,1.0
93979,1.0
93980,0.0
93983,0.0
93985,0.0
93990,1.0
93991,0.0
93994,1.0
93996,0.0
94009,0.0
94011,0.0
94014,1.0
94015,0.0
94017,0.0
94024,0.0
94028,0.0
94029,0.0
94031,0.0
94035,1.0
94037,0.0
94038,0.0
94039,0.0
94041,0.0
94046,0.0
94053,1.0
94058,1.0
94060,0.0
94062,0.0
94066,0.0
94067,0.0
94071,0.0
94076,0.0
94079,0.0
94080,1.0
94085,0.0
94086,1.0
94089,0.0
94090,0.0
94092,0.0
94094,0.0
94095,0.0
94097,0.0
94102,0.0
94105,1.0
94107,1.0
94108,1.0
94110,0.0
94111,1.0
94112,1.0
94116,0.0
94119,0.0
94120,0.0
94121,0.0
94123,0.0
94127,0.0
94130,1.0
94132,0.0
94135,0.0
94136,0.0
94140,0.0
94144,0.0
94145,1.0
94149,0.0
94150,0.0
94151,0.0
94152,0.0
94153,0.0
94154,1.0
94156,0.0
94158,0.0
94159,0.0
94161,1.0
94164,0.0
94165,0.0
94169,0.0
94177,0.0
94182,0.0
94184,1.0
94186,1.0
94188,0.0
94189,1.0
94192,1.0
94196,0.0
94198,0.0
94199,0.0
94202,0.0
94204,0.0
94206,0.0
94207,0.0
94209,0.0
94210,0.0
94212,0.0
94214,0.0
94216,1.0
94217,0.0
94220,0.0
94222,0.0
94227,1.0
94231,0.0
94232,0.0
94233,0.0
94238,0.0
94239,0.0
94240,0.0
94241,0.0
94243,1.0
94246,0.0
94247,0.0
94249,0.0
94250,0.0
94252,0.0
94253,0.0
94256,0.0
94257,0.0
94258,0.0
94259,1.0
94263,1.0
94265,0.0
94267,0.0
94271,0.0
94273,0.0
94278,0.0
94279,0.0
94280,0.0
94285,0.0
94289,0.0
94298,0.0
94301,0.0
94303,0.0
94306,1.0
94307,0.0
94309,0.0
94310,1.0
94311,1.0
94313,1.0
94315,0.0
94316,0.0
94317,0.0
94318,0.0
94321,0.0
94322,0.0
94324,0.0
94327,0.0
94332,0.0
94335,1.0
94337,0.0
94339,0.0
94341,0.0
94342,0.0
94344,0.0
94346,0.0
94347,1.0
94348,1.0
94350,0.0
94352,0.0
94354,0.0
94355,1.0
94359,1.0
94364,0.0
94376,1.0
94378,0.0
94381,0.0
94383,1.0
94388,0.0
94392,1.0
94395,0.0
94396,0.0
94398,0.0
94402,1.0
94404,0.0
94406,1.0
94411,0.0
94412,0.0
94417,0.0
94420,0.0
94421,1.0
94423,0.0
94427,0.0
94434,0.0
94439,1.0
94442,1.0
94443,0.0
94445,0.0
94446,0.0
94448,0.0
94450,1.0
94451,1.0
94453,0.0
94455,0.0
94458,0.0
94461,1.0
94462,0.0
94464,1.0
94466,1.0
94468,0.0
94469,1.0
94470,0.0
94471,1.0
94472,1.0
94475,0.0
94477,0.0
94479,0.0
94480,0.0
94481,1.0
94482,1.0
94486,1.0
94487,0.0
94488,0.0
94492,0.0
94493,0.0
94498,0.0
94499,0.0
94500,0.0
94506,1.0
94507,1.0
94509,0.0
94510,0.0
94515,1.0
94519,0.0
94523,1.0
94525,1.0
94526,0.0
94527,0.0
94529,0.0
94530,0.0
94531,0.0
94533,1.0
94535,1.0
94537,0.0
94538,1.0
94540,0.0
94541,0.0
94548,1.0
94550,0.0
94553,0.0
94554,0.0
94559,1.0
94561,0.0
94568,0.0
94573,0.0
94575,0.0
94576,0.0
94577,0.0
94582,0.0
94583,0.0
94584,0.0
94585,0.0
94591,0.0
94593,0.0
94601,0.0
94602,0.0
94605,0.0
94611,1.0
94612,0.0
94615,1.0
94617,0.0
94619,0.0
94621,1.0
94627,1.0
94631,1.0
94632,1.0
94633,0.0
94634,0.0
94635,1.0
94637,1.0
94642,1.0
94647,0.0
94655,0.0
94660,0.0
94664,0.0
94670,0.0
94672,0.0
94673,0.0
94674,0.0
94675,0.0
94676,1.0
94677,0.0
94680,0.0
94686,0.0
94689,0.0
94690,1.0
94695,0.0
94698,0.0
94700,0.0
94701,0.0
94702,0.0
94703,0.0
94704,0.0
94705,0.0
94706,0.0
94707,0.0
94708,1.0
94709,0.0
94710,1.0
94713,1.0
94715,0.0
94717,0.0
94722,0.0
94723,0.0
94731,0.0
94732,1.0
94733,0.0
94734,0.0
94737,1.0
94738,0.0
94739,0.0
94740,0.0
94742,0.0
94744,0.0
94745,0.0
94746,0.0
94755,0.0
94758,0.0
94760,1.0
94764,1.0
94768,0.0
94769,0.0
94774,0.0
94775,0.0
94776,0.0
94777,0.0
94782,0.0
94787,1.0
94788,1.0
94791,0.0
94792,0.0
94793,0.0
94797,1.0
94798,0.0
94799,0.0
94800,0.0
94805,0.0
94806,1.0
94808,0.0
94810,0.0
94811,0.0
94812,1.0
94814,0.0
94815,1.0
94816,0.0
94817,0.0
94820,0.0
94823,1.0
94824,0.0
94825,0.0
94826,0.0
94831,0.0
94835,1.0
94837,0.0
94840,1.0
94841,0.0
94844,1.0
94846,0.0
94850,0.0
94851,0.0
94855,0.0
94857,1.0
94858,0.0
94859,1.0
94862,1.0
94864,0.0
94867,1.0
94869,1.0
94872,1.0
94875,0.0
94876,1.0
94878,1.0
94879,0.0
94880,0.0
94887,1.0
94888,0.0
94892,0.0
94898,0.0
94901,0.0
94910,0.0
94913,1.0
94916,0.0
94920,0.0
94921,1.0
94922,0.0
94930,0.0
94932,1.0
94933,1.0
94935,1.0
94937,0.0
94939,0.0
94940,0.0
94941,0.0
94944,1.0
94946,0.0
94947,0.0
94948,1.0
94949,0.0
94950,1.0
94952,1.0
94953,1.0
94954,0.0
94955,0.0
94956,0.0
94959,0.0
94960,1.0
94961,1.0
94968,0.0
94971,1.0
94973,0.0
94974,0.0
94976,1.0
94981,0.0
94982,0.0
94987,0.0
94993,0.0
94995,0.0
94998,0.0
94999,0.0
95000,0.0
95002,0.0
95004,1.0
95012,0.0
95018,0.0
95020,0.0
95021,0.0
95023,0.0
95031,0.0
95038,0.0
95041,0.0
95043,0.0
95050,0.0
95051,0.0
95053,0.0
95056,1.0
95059,0.0
95061,0.0
95062,1.0
95063,0.0
95066,1.0
95067,0.0
95070,0.0
95072,0.0
95073,0.0
95074,0.0
95076,0.0
95079,0.0
95082,0.0
95084,0.0
95085,0.0
95087,0.0
95099,1.0
95102,0.0
95103,1.0
95104,0.0
95109,0.0
95110,0.0
95115,0.0
95122,0.0
95124,1.0
95126,0.0
95127,1.0
95128,0.0
95129,1.0
95132,0.0
95133,0.0
95143,0.0
95145,0.0
95150,1.0
95153,0.0
95155,0.0
95157,0.0
95161,0.0
95163,1.0
95165,0.0
95167,1.0
95168,1.0
95169,0.0
95171,0.0
95172,1.0
95177,0.0
95183,0.0
95184,0.0
95187,1.0
95190,0.0
95192,0.0
95193,0.0
95194,1.0
95197,0.0
95198,1.0
95199,1.0
95201,0.0
95203,1.0
95207,0.0
95212,1.0
95214,0.0
95215,0.0
95219,0.0
95220,0.0
95226,0.0
95228,0.0
95230,0.0
95235,0.0
95236,0.0
95237,0.0
95239,1.0
95240,0.0
95241,0.0
95242,0.0
95244,1.0
95246,0.0
95247,1.0
95249,0.0
95252,1.0
95258,0.0
95261,0.0
95263,1.0
95272,1.0
95273,0.0
95279,0.0
95282,0.0
95287,0.0
95289,0.0
95296,0.0
95302,0.0
95305,0.0
95309,1.0
95310,1.0
95311,0.0
95312,1.0
95320,0.0
95322,0.0
95323,0.0
95324,1.0
95326,1.0
95327,0.0
95331,0.0
95333,0.0
95335,0.0
95337,0.0
95348,0.0
95349,1.0
95350,1.0
95354,0.0
95355,0.0
95360,1.0
95364,0.0
95366,0.0
95372,1.0
95373,1.0
95375,0.0
95378,0.0
95379,0.0
95382,0.0
95385,0.0
95386,0.0
95387,0.0
95389,0.0
95391,0.0
95392,1.0
95393,0.0
95396,1.0
95397,0.0
95399,0.0
95402,1.0
95404,0.0
95408,0.0
95410,0.0
95418,0.0
95420,0.0
95423,0.0
95424,0.0
95426,0.0
95427,0.0
95430,1.0
95431,1.0
95438,0.0
95440,0.0
95442,1.0
95443,0.0
95444,0.0
95445,0.0
95448,1.0
95450,1.0
95452,0.0
95456,0.0
95457,0.0
95458,0.0
95459,1.0
95460,0.0
95461,0.0
95465,1.0
95468,0.0
95470,0.0
95471,0.0
95473,1.0
95476,1.0
95479,1.0
95481,0.0
95484,0.0
95488,1.0
95490,1.0
95494,0.0
95497,1.0
95498,0.0
95500,0.0
95501,1.0
95502,0.0
95504,0.0
95505,0.0
95506,0.0
95508,0.0
95511,0.0
95519,0.0
95522,0.0
95526,0.0
95527,0.0
95530,0.0
95532,0.0
95533,1.0
95534,1.0
95536,1.0
95538,0.0
95541,0.0
95544,1.0
95547,0.0
95550,0.0
95554,0.0
95555,0.0
95556,0.0
95557,0.0
95558,0.0
95559,0.0
95560,1.0
95562,0.0
95563,0.0
95564,0.0
95565,0.0
95566,0.0
95571,1.0
95572,0.0
95577,0.0
95578,0.0
95579,0.0
95580,0.0
95581,0.0
95583,0.0
95586,0.0
95589,1.0
95592,0.0
95593,0.0
95602,0.0
95604,0.0
95605,0.0
95609,0.0
95611,1.0
95612,1.0
95615,1.0
95616,0.0
95617,0.0
95618,0.0
95619,0.0
95621,0.0
95623,0.0
95624,0.0
95625,0.0
95626,0.0
95628,1.0
95629,1.0
95632,0.0
95635,1.0
95648,0.0
95654,0.0
95660,0.0
95663,0.0
95664,0.0
95665,0.0
95667,0.0
95669,1.0
95672,1.0
95675,0.0
95677,0.0
95679,1.0
95686,1.0
95690,0.0
95692,0.0
95693,0.0
95694,0.0
95695,0.0
95697,0.0
95701,0.0
95707,1.0
95708,0.0
95710,0.0
95711,0.0
95712,0.0
95713,1.0
95714,0.0
95717,0.0
95718,0.0
95719,0.0
95726,1.0
95727,0.0
95728,0.0
95729,0.0
95730,0.0
95731,1.0
95733,0.0
95735,0.0
95740,1.0
95741,1.0
95743,0.0
95746,0.0
95748,0.0
95750,1.0
95751,0.0
95753,0.0
95755,0.0
95758,0.0
95760,1.0
95762,0.0
95771,0.0
95777,1.0
95778,0.0
95779,1.0
95781,0.0
95782,0.0
95787,1.0
95789,0.0
95792,0.0
95797,0.0
95798,1.0
95799,0.0
95800,0.0
95801,0.0
95802,0.0
95803,0.0
95804,0.0
95806,0.0
95809,0.0
95812,0.0
95815,1.0
95816,0.0
95817,1.0
95818,0.0
95822,1.0
95823,0.0
95824,0.0
95826,0.0
95827,0.0
95828,0.0
95830,0.0
95835,1.0
95836,0.0
95842,1.0
95844,0.0
95847,0.0
95848,0.0
95852,0.0
95859,0.0
95862,0.0
95867,0.0
95868,0.0
95869,0.0
95871,0.0
95872,0.0
95873,1.0
95878,1.0
95882,1.0
95887,0.0
95889,0.0
95891,1.0
95894,1.0
95896,0.0
95902,0.0
95906,0.0
95907,0.0
95908,0.0
95912,0.0
95914,0.0
95915,0.0
95916,0.0
95925,1.0
95929,0.0
95931,0.0
95935,0.0
95936,0.0
95940,0.0
95941,0.0
95945,1.0
95946,0.0
95949,0.0
95954,0.0
95960,1.0
95962,1.0
95964,0.0
95965,0.0
95966,1.0
95967,0.0
95968,1.0
95972,0.0
95973,0.0
95976,1.0
95979,1.0
95984,0.0
95985,0.0
95986,0.0
95988,0.0
95991,0.0
95997,0.0
95999,0.0
96002,0.0
96005,0.0
96006,0.0
96007,1.0
96011,1.0
96012,0.0
96016,0.0
96023,0.0
96025,0.0
96027,0.0
96030,1.0
96031,1.0
96033,0.0
96034,1.0
96040,1.0
96042,0.0
96047,0.0
96049,1.0
96050,1.0
96053,0.0
96054,0.0
96055,0.0
96058,1.0
96059,0.0
96061,0.0
96062,0.0
96064,0.0
96065,0.0
96066,0.0
96068,0.0
96069,0.0
96070,0.0
96073,1.0
96075,0.0
96078,1.0
96080,1.0
96081,0.0
96087,0.0
96090,1.0
96094,0.0
96096,0.0
96097,0.0
96101,1.0
96102,0.0
96103,0.0
96110,0.0
96111,0.0
96112,0.0
96113,0.0
96117,1.0
96118,0.0
96119,0.0
96124,1.0
96126,0.0
96127,1.0
96131,1.0
96132,0.0
96134,0.0
96137,0.0
96140,0.0
96142,0.0
96144,0.0
96146,0.0
96153,0.0
96154,0.0
96158,1.0
96159,0.0
96160,0.0
96165,0.0
96167,0.0
96169,0.0
96170,0.0
96175,0.0
96176,0.0
96179,0.0
96180,1.0
96181,0.0
96187,0.0
96188,0.0
96189,0.0
96190,0.0
96191,0.0
96194,0.0
96195,0.0
96197,0.0
96198,0.0
96199,1.0
96202,0.0
96204,0.0
96206,1.0
96207,0.0
96210,0.0
96211,0.0
96213,1.0
96215,0.0
96217,0.0
96219,0.0
96222,0.0
96225,1.0
96231,1.0
96233,0.0
96236,0.0
96239,0.0
96241,0.0
96243,1.0
96247,0.0
96248,0.0
96252,0.0
96257,0.0
96259,0.0
96260,1.0
96262,1.0
96265,0.0
96266,0.0
96270,1.0
96271,0.0
96284,0.0
96285,0.0
96287,0.0
96294,0.0
96296,0.0
96300,0.0
96305,0.0
96308,0.0
96310,0.0
96311,0.0
96313,0.0
96316,0.0
96317,0.0
96318,1.0
96319,0.0
96320,0.0
96321,1.0
96329,0.0
96331,0.0
96333,1.0
96335,0.0
96336,0.0
96339,1.0
96340,0.0
96342,0.0
96345,0.0
96346,0.0
96348,1.0
96350,0.0
96360,0.0
96365,1.0
96374,0.0
96375,1.0
96376,0.0
96382,1.0
96384,0.0
96393,1.0
96394,1.0
96398,0.0
96400,0.0
96404,0.0
96405,0.0
96409,0.0
96410,0.0
96412,0.0
96413,1.0
96414,0.0
96415,1.0
96417,0.0
96419,0.0
96420,0.0
96422,0.0
96423,1.0
96426,0.0
96431,1.0
96432,0.0
96434,0.0
96436,0.0
96439,1.0
96440,0.0
96441,1.0
96444,1.0
96445,0.0
96448,1.0
96451,0.0
96453,1.0
96459,0.0
96461,0.0
96462,0.0
96463,0.0
96469,0.0
96471,1.0
96472,1.0
96478,0.0
96486,1.0
96487,0.0
96490,0.0
96491,1.0
96493,0.0
96499,0.0
96501,0.0
96503,1.0
96509,1.0
96511,0.0
96514,0.0
96517,1.0
96518,1.0
96523,0.0
96525,0.0
96526,1.0
96527,0.0
96528,0.0
96530,1.0
96533,0.0
96536,0.0
96537,1.0
96540,0.0
96541,1.0
96543,0.0
96546,0.0
96552,0.0
96553,1.0
96554,0.0
96555,1.0
96561,1.0
96566,0.0
96567,0.0
96569,0.0
96571,0.0
96572,0.0
96573,0.0
96575,1.0
96578,0.0
96579,0.0
96584,0.0
96586,0.0
96591,1.0
96597,0.0
96599,0.0
96601,0.0
96604,0.0
96607,0.0
96614,0.0
96624,0.0
96627,0.0
96628,0.0
96629,0.0
96630,0.0
96635,0.0
96641,0.0
96642,0.0
96645,1.0
96646,0.0
96651,0.0
96652,1.0
96659,0.0
96661,1.0
96669,0.0
96674,0.0
96676,0.0
96677,0.0
96680,0.0
96682,0.0
96683,0.0
96689,1.0
96690,0.0
96691,0.0
96693,0.0
96697,1.0
96698,0.0
96702,1.0
96707,0.0
96709,0.0
96711,1.0
96712,1.0
96714,0.0
96716,0.0
96718,0.0
96719,0.0
96722,1.0
96723,0.0
96724,1.0
96726,1.0
96728,0.0
96729,0.0
96732,0.0
96736,0.0
96737,0.0
96738,1.0
96743,0.0
96744,0.0
96745,0.0
96747,0.0
96748,0.0
96752,0.0
96753,1.0
96757,0.0
96760,1.0
96762,0.0
96763,0.0
96764,0.0
96766,0.0
96768,0.0
96769,0.0
96770,0.0
96775,0.0
96779,0.0
96780,0.0
96781,0.0
96784,0.0
96788,1.0
96790,0.0
96792,0.0
96793,0.0
96796,0.0
96797,0.0
96798,1.0
96801,0.0
96804,1.0
96805,0.0
96807,1.0
96809,1.0
96812,0.0
96813,0.0
96814,0.0
96816,0.0
96817,0.0
96819,1.0
96822,0.0
96824,0.0
96826,1.0
96827,0.0
96830,0.0
96833,1.0
96835,0.0
96836,1.0
96838,1.0
96840,0.0
96845,0.0
96847,0.0
96849,1.0
96855,0.0
96861,0.0
96865,0.0
96866,0.0
96867,0.0
96870,1.0
96871,0.0
96874,0.0
96876,0.0
96877,0.0
96878,0.0
96880,0.0
96882,0.0
96885,0.0
96888,1.0
96889,1.0
96891,1.0
96892,1.0
96897,1.0
96899,0.0
96900,0.0
96903,0.0
96907,0.0
96913,0.0
96917,0.0
96918,1.0
96919,0.0
96920,0.0
96925,1.0
96930,0.0
96933,0.0
96935,0.0
96939,0.0
96941,0.0
96945,1.0
96951,0.0
96953,0.0
96955,0.0
96957,0.0
96959,1.0
96961,0.0
96962,0.0
96965,1.0
96967,1.0
96971,0.0
96972,0.0
96975,0.0
96982,0.0
96983,0.0
96984,0.0
96985,0.0
96987,1.0
96988,0.0
96990,1.0
96991,0.0
96995,0.0
96997,0.0
96998,1.0
96999,0.0
97000,0.0
97003,1.0
97004,0.0
97009,0.0
97010,0.0
97019,0.0
97020,0.0
97021,0.0
97023,0.0
97024,1.0
97025,1.0
97027,1.0
97034,1.0
97035,0.0
97036,0.0
97038,1.0
97045,0.0
97046,1.0
97047,0.0
97051,1.0
97054,0.0
97055,0.0
97057,0.0
97059,0.0
97061,0.0
97065,0.0
97066,0.0
97067,0.0
97068,1.0
97076,0.0
97077,0.0
97078,1.0
97081,0.0
97085,0.0
97090,0.0
97092,0.0
97093,0.0
97094,0.0
97095,0.0
97096,0.0
97097,1.0
97098,0.0
97100,0.0
97102,1.0
97104,1.0
97106,1.0
97111,0.0
97112,0.0
97113,1.0
97115,0.0
97119,0.0
97121,0.0
97123,1.0
97124,0.0
97125,0.0
97137,0.0
97139,0.0
97144,0.0
97147,0.0
97149,0.0
97151,0.0
97155,0.0
97163,0.0
97166,0.0
97169,1.0
97174,0.0
97177,0.0
97182,1.0
97183,0.0
97186,1.0
97187,0.0
97188,1.0
97189,0.0
97192,0.0
97198,1.0
97204,1.0
97207,0.0
97210,0.0
97211,0.0
97212,0.0
97214,0.0
97215,0.0
97216,0.0
97217,0.0
97221,0.0
97226,1.0
97228,0.0
97233,0.0
97238,0.0
97240,0.0
97241,1.0
97246,0.0
97248,0.0
97252,0.0
97253,0.0
97258,0.0
97262,0.0
97263,0.0
97271,0.0
97272,1.0
97275,1.0
97277,0.0
97279,0.0
97284,0.0
97285,0.0
97287,0.0
97288,0.0
97289,0.0
97290,0.0
97302,1.0
97303,0.0
97307,0.0
97308,1.0
97310,0.0
97312,0.0
97313,1.0
97314,1.0
97317,0.0
97318,0.0
97321,0.0
97323,0.0
97325,0.0
97327,0.0
97328,1.0
97329,0.0
97332,0.0
97335,0.0
97336,0.0
97337,0.0
97340,0.0
97345,0.0
97346,1.0
97347,0.0
97349,0.0
97350,1.0
97351,1.0
97352,0.0
97354,0.0
97358,0.0
97360,0.0
97361,0.0
97362,1.0
97364,0.0
97365,0.0
97368,0.0
97376,0.0
97378,0.0
97383,1.0
97386,0.0
97387,0.0
97389,0.0
97390,1.0
97391,0.0
97394,0.0
97395,1.0
97397,0.0
97400,0.0
97404,1.0
97407,0.0
97409,0.0
97411,1.0
97414,1.0
97415,0.0
97418,1.0
97419,0.0
97420,1.0
97423,0.0
97424,0.0
97426,1.0
97427,0.0
97435,0.0
97436,0.0
97437,0.0
97438,0.0
97443,0.0
97444,1.0
97450,1.0
97452,0.0
97455,0.0
97457,0.0
97458,1.0
97460,0.0
97462,0.0
97463,0.0
97465,0.0
97466,1.0
97468,1.0
97469,1.0
97470,0.0
97477,1.0
97485,1.0
97487,1.0
97490,1.0
97491,0.0
97492,0.0
97494,0.0
97496,0.0
97500,0.0
97502,0.0
97503,1.0
97506,1.0
97507,0.0
97508,0.0
97511,1.0
97512,1.0
97513,0.0
97515,0.0
97516,1.0
97517,0.0
97518,0.0
97519,1.0
97521,0.0
97522,1.0
97524,1.0
97525,0.0
97529,0.0
97538,0.0
97544,0.0
97546,0.0
97547,1.0
97549,0.0
97551,1.0
97554,0.0
97555,0.0
97556,0.0
97561,1.0
97563,1.0
97565,1.0
97566,0.0
97567,1.0
97568,0.0
97569,0.0
97570,1.0
97573,0.0
97574,0.0
97575,0.0
97581,0.0
97584,0.0
97586,0.0
97590,0.0
97593,1.0
97595,0.0
97596,0.0
97597,0.0
97600,0.0
97603,0.0
97608,1.0
97615,0.0
97618,0.0
97621,0.0
97622,0.0
97624,0.0
97626,0.0
97628,1.0
97632,0.0
97638,0.0
97639,0.0
97644,0.0
97646,0.0
97650,0.0
97652,0.0
97656,0.0
97659,0.0
97661,0.0
97663,0.0
97667,0.0
97668,0.0
97670,1.0
97671,0.0
97674,0.0
97675,1.0
97679,0.0
97681,1.0
97682,0.0
97685,0.0
97686,1.0
97688,1.0
97689,1.0
97694,0.0
97696,0.0
97701,0.0
97702,0.0
97705,0.0
97706,0.0
97707,0.0
97713,0.0
97714,0.0
97717,1.0
97718,0.0
97720,0.0
97723,0.0
97726,0.0
97732,0.0
97734,0.0
97735,0.0
97737,1.0
97738,0.0
97742,1.0
97743,0.0
97748,0.0
97749,0.0
97750,0.0
97754,0.0
97755,1.0
97756,1.0
97762,0.0
97763,0.0
97769,0.0
97772,1.0
97773,0.0
97777,0.0
97778,0.0
97780,1.0
97781,0.0
97785,0.0
97786,0.0
97788,0.0
97789,0.0
97790,1.0
97791,0.0
97793,0.0
97794,1.0
97797,0.0
97799,0.0
97807,0.0
97809,0.0
97810,1.0
97811,0.0
97812,0.0
97818,0.0
97819,0.0
97821,0.0
97825,0.0
97826,0.0
97832,0.0
97838,1.0
97840,1.0
97845,1.0
97846,0.0
97848,0.0
97850,1.0
97851,0.0
97853,0.0
97855,0.0
97856,1.0
97860,0.0
97861,0.0
97862,0.0
97869,0.0
97871,1.0
97872,0.0
97873,0.0
97874,0.0
97875,1.0
97876,0.0
97879,1.0
97880,0.0
97882,0.0
97885,0.0
97888,0.0
97889,0.0
97891,0.0
97892,1.0
97893,0.0
97905,0.0
97906,0.0
97908,0.0
97909,0.0
97910,0.0
97911,0.0
97912,1.0
97914,1.0
97915,1.0
97924,1.0
97925,0.0
97928,0.0
97929,1.0
97930,0.0
97932,0.0
97935,1.0
97936,1.0
97938,1.0
97939,0.0
97940,0.0
97941,0.0
97947,0.0
97954,0.0
97959,0.0
97961,1.0
97964,0.0
97970,0.0
97974,0.0
97979,0.0
97981,0.0
97982,0.0
97984,0.0
97985,0.0
97992,0.0
97993,0.0
97997,0.0
97998,0.0
98000,0.0
98001,1.0
98003,0.0
98005,0.0
98007,0.0
98008,1.0
98009,0.0
98011,1.0
98012,1.0
98014,0.0
98015,0.0
98016,0.0
98018,0.0
98020,1.0
98021,0.0
98029,0.0
98030,0.0
98034,0.0
98048,0.0
98049,0.0
98051,1.0
98052,1.0
98053,0.0
98055,0.0
98060,0.0
98074,0.0
98075,0.0
98076,1.0
98079,0.0
98081,0.0
98086,1.0
98087,0.0
98088,0.0
98089,0.0
98092,1.0
98093,1.0
98099,1.0
98101,1.0
98106,1.0
98107,0.0
98109,0.0
98110,1.0
98111,0.0
98113,0.0
98115,1.0
98116,0.0
98117,0.0
98121,0.0
98122,0.0
98123,0.0
98124,1.0
98125,0.0
98126,0.0
98128,0.0
98134,1.0
98135,0.0
98137,0.0
98139,0.0
98140,1.0
98143,0.0
98144,0.0
98145,1.0
98146,1.0
98150,0.0
98157,0.0
98159,1.0
98161,0.0
98165,0.0
98167,0.0
98172,0.0
98177,0.0
98178,0.0
98179,0.0
98180,0.0
98181,1.0
98182,1.0
98183,0.0
98185,1.0
98186,0.0
98188,0.0
98189,0.0
98191,1.0
98192,0.0
98195,0.0
98196,0.0
98199,0.0
98202,0.0
98203,0.0
98206,0.0
98211,0.0
98214,0.0
98217,0.0
98218,0.0
98220,0.0
98222,0.0
98223,0.0
98227,0.0
98228,0.0
98229,0.0
98231,1.0
98233,0.0
98234,0.0
98236,0.0
98238,0.0
98241,0.0
98246,0.0
98250,0.0
98251,0.0
98254,0.0
98260,0.0
98262,1.0
98264,1.0
98266,0.0
98269,0.0
98270,1.0
98272,0.0
98273,0.0
98275,0.0
98278,0.0
98280,1.0
98281,0.0
98289,0.0
98293,0.0
98294,0.0
98295,0.0
98297,0.0
98301,0.0
98303,0.0
98306,0.0
98309,0.0
98315,0.0
98317,0.0
98321,0.0
98322,1.0
98324,0.0
98325,0.0
98326,1.0
98331,1.0
98332,1.0
98333,1.0
98335,0.0
98336,0.0
98341,0.0
98342,0.0
98345,0.0
98346,1.0
98349,0.0
98351,1.0
98356,1.0
98357,0.0
98358,1.0
98361,1.0
98363,1.0
98366,1.0
98369,1.0
98372,1.0
98373,0.0
98375,0.0
98377,1.0
98381,1.0
98382,1.0
98383,0.0
98384,0.0
98385,0.0
98386,0.0
98389,0.0
98391,0.0
98392,0.0
98393,0.0
98396,1.0
98397,0.0
98400,1.0
98401,0.0
98402,0.0
98403,0.0
98406,0.0
98407,0.0
98410,1.0
98413,0.0
98416,0.0
98417,1.0
98418,0.0
98420,0.0
98424,1.0
98427,1.0
98432,1.0
98434,0.0
98435,0.0
98436,0.0
98438,0.0
98441,0.0
98448,0.0
98449,0.0
98451,1.0
98452,1.0
98453,0.0
98456,0.0
98457,0.0
98460,0.0
98462,0.0
98468,1.0
98474,0.0
98475,0.0
98477,0.0
98478,0.0
98480,0.0
98486,0.0
98489,1.0
98494,1.0
98496,0.0
98497,0.0
98498,0.0
98499,1.0
98500,0.0
98501,0.0
98503,0.0
98522,0.0
98523,1.0
98525,0.0
98533,0.0
98534,0.0
98536,0.0
98539,0.0
98540,0.0
98543,0.0
98544,1.0
98550,0.0
98555,0.0
98556,1.0
98557,0.0
98558,0.0
98559,0.0
98560,0.0
98562,0.0
98564,1.0
98565,0.0
98568,0.0
98569,0.0
98579,1.0
98580,1.0
98581,1.0
98584,0.0
98586,0.0
98589,1.0
98591,0.0
98595,1.0
98602,0.0
98604,0.0
98605,1.0
98607,1.0
98612,0.0
98613,0.0
98614,0.0
98616,0.0
98622,1.0
98628,0.0
98634,0.0
98635,0.0
98638,0.0
98641,0.0
98642,1.0
98647,0.0
98649,0.0
98651,1.0
98652,0.0
98661,0.0
98662,1.0
98666,0.0
98668,0.0
98669,0.0
98670,1.0
98671,0.0
98676,1.0
98678,0.0
